id,is_iceberg
2dcccddb,0.395887
a8c32975,0.004678
d940095f,0.945553
ca389493,0.135211
dbc9cdf1,0.493762
dbb14840,0.856325
d52cfd90,0.464530
b4096333,0.250244
93e8e5ad,0.375333
b0dfd29c,0.128816
cd4b5986,0.343045
aa3a8108,0.749117
254d2238,0.202161
738ee6ba,0.743553
f5af2459,0.050220
809b49f3,0.816072
e3539167,0.537992
a1f32e74,0.660036
b348ac39,0.208768
4db8e0d7,0.116917
d66d465b,0.337500
b10d2bbb,0.046214
01e63d93,0.157525
4b7aada2,0.270532
7583914c,0.232001
caf59295,0.323025
4a9404f6,0.939730
45d719e3,0.049795
71716a82,0.084714
5a0dd3ab,0.878949
c5810d21,0.050997
f678038a,0.102651
e3f2411e,0.490783
070fa8e6,0.165368
fe6e897a,0.144976
05f4931b,0.009675
4ce91a00,0.892016
0246ee0c,0.845823
d0cd49b0,0.011952
d0a8b2f0,0.221202
f108894b,0.499724
156c5a85,0.838303
df33d7b2,0.829051
baa0ec5c,0.508160
243bac76,0.605548
72b7819c,0.398364
3bf4c2f4,0.008562
70b0d042,0.022187
51e2b7ca,0.159448
0dd1212b,0.455551
c721c53c,0.036450
a9028dea,0.444851
7ce9e776,0.020319
6578f35d,0.629993
0ed8cf16,0.006413
447846f7,0.301418
0699c09a,0.327148
d28af579,0.071821
6569075e,0.051488
1ab85794,0.838492
1745f65a,0.933745
857d0e74,0.841880
8a24db5a,0.637791
dbdbfc89,0.731911
bf742a69,0.697705
3fa06975,0.169109
346bee7d,0.025416
1f0f8e85,0.644016
65f5a422,0.046658
ab6e8e04,0.263516
8c5ec9b8,0.249916
33f6b29a,0.740434
0129bddd,0.491041
914dced2,0.809598
4e43ed1c,0.610045
4cabc6b4,0.840662
8c1e831d,0.296380
8e7d4626,0.022933
8f6d47ba,0.619704
fddd6685,0.561448
9ab2d11f,0.553229
d144c4fe,0.018491
d809a3e5,0.835609
888e38cf,0.205287
0cadb51a,0.244479
a3c247d3,0.271269
8d866bfd,0.835617
fc0b7b59,0.481692
bb58f257,0.029637
5abd9ea2,0.074603
f31369c0,0.039805
b2df1546,0.236054
2d955a2f,0.883550
224f31a7,0.490726
7354202b,0.556156
91bdeaa6,0.773127
4af9acf6,0.505361
e78ddb82,0.487747
9c0d19a3,0.848713
ff042ec1,0.031132
89f9dbb6,0.436059
51062fd7,0.665390
81fbf318,0.342464
0226002d,0.040950
af182c5f,0.845105
1a49506e,0.036555
fa530b08,0.092713
aedf4fac,0.160735
0ecfc382,0.534338
6b055252,0.763118
e84e4298,0.010329
5cbebe85,0.381963
f43ac361,0.491689
4c44148d,0.886014
d3320ed0,0.107685
076589f2,0.426153
ea34a408,0.835297
60b2a91b,0.752823
c79f6c3f,0.609863
dd40e451,0.169517
a0bfc4d6,0.309748
c68e8922,0.361346
75b9b3d3,0.003071
09585ae4,0.060542
ade05c36,0.119303
8aa76684,0.829748
6399fe30,0.131646
9b7ad695,0.362479
7f6d3c16,0.928887
8b5497a2,0.498293
b61ac08b,0.627506
70c83161,0.536403
f41de0c7,0.120871
01172550,0.217887
878baaa6,0.093839
a71ac38d,0.608458
3e61c5e1,0.822820
2d10aadc,0.234003
b3027c0a,0.389822
2b76b075,0.102930
c47fc129,0.214480
bb478cae,0.478576
b3c9e845,0.733045
4b1b2a61,0.704372
14b311f6,0.769829
e5c8e775,0.310356
566c86ca,0.074364
149b5e89,0.023334
f2aaa705,0.390196
6b7e4a08,0.223738
ebb4f679,0.439251
5a17b824,0.161140
2c407095,0.015941
93e299b6,0.640549
dee0c66e,0.429084
3f9d7570,0.345201
3be9624f,0.684510
e9ee98da,0.566429
e73d6bae,0.013000
f0ccd2ed,0.264935
1a6fd33e,0.016799
c4be528d,0.044805
9568e398,0.258432
319842ec,0.260774
6eb11771,0.127543
f902ef9a,0.058060
7d324378,0.688933
1d0c5e40,0.794259
674b40ff,0.445500
fb24d7d7,0.450640
bc1540d3,0.085274
6ee01efd,0.476506
27c82155,0.274824
b26da393,0.637736
13a05958,0.203360
2f077a39,0.040295
a6ab4353,0.192632
518ca536,0.097739
75f5fe9c,0.586357
c6e42e94,0.165527
5f2bae34,0.456407
2b6e8231,0.880810
b37e6922,0.138539
08608737,0.757716
0712e0b2,0.509912
acbd4462,0.720893
16a25321,0.333550
abb85c83,0.056398
621fc582,0.523955
2b692382,0.472003
fcf645f5,0.263799
8dc77e3e,0.467760
a6a980c5,0.257196
c835f175,0.138693
4d1fc845,0.954255
6f2dc077,0.934708
9ba185f6,0.292043
4e5f188f,0.510068
a495efac,0.512728
1f3d6cbd,0.415466
0f6372d9,0.373262
830e6f72,0.019493
84922e32,0.257540
b7d95c92,0.016394
18d29c0b,0.009947
d337c39b,0.108386
0fecb752,0.937214
e59ce961,0.506691
3131bac2,0.598813
85cd075b,0.386505
53eae829,0.753261
c52d4735,0.730629
8d0dff4e,0.015763
af396578,0.639286
81b71a3e,0.626753
b081a6be,0.548160
a298e472,0.185006
2c3040d5,0.013575
777e918e,0.938417
8f140837,0.139924
69e74507,0.761632
d2fa49dd,0.447539
e4b8a658,0.164778
b22b7bb0,0.659792
e28e413d,0.197253
d79a5b42,0.742226
8d05dd93,0.043467
655b528c,0.427885
fef22c11,0.810795
11ce85c7,0.727841
2abdf225,0.716158
691e57a6,0.185010
5edf8257,0.287825
2e3e6525,0.392944
5e1e95ef,0.834881
2d6baf47,0.317134
ea692aeb,0.087175
326ea4da,0.021161
2c2144a8,0.566479
995f5f0a,0.213273
b10fdf53,0.232221
3dc110b0,0.923772
1e423da1,0.326182
e415b627,0.138230
f905d8be,0.643076
ebe75960,0.215426
9887d0d7,0.256865
d20fc497,0.881368
57cc8d82,0.414309
19c1c0a3,0.715974
bd5242b8,0.190709
a93c966a,0.019376
69f7ee7c,0.881825
400c030f,0.284372
f7cf59db,0.021491
9057f177,0.018361
f874aa96,0.705754
3d2b2f65,0.069804
b1a9889f,0.486612
5638800a,0.517405
6cc3de85,0.891733
c45a6f9a,0.005121
719dcb55,0.742464
abc29c67,0.905803
0d8454bf,0.476759
da9b4543,0.019509
f5643fec,0.379251
d8f178ad,0.146796
6813bfff,0.431433
f517bc3c,0.623696
c1254561,0.552529
fb1ed800,0.253659
42cd718d,0.507372
3a3f1352,0.899827
531c29eb,0.023612
f6383a5e,0.850542
9927fa32,0.024562
de4e8cd1,0.214306
0df14296,0.693134
9604cf33,0.141039
3ae2ee8a,0.005380
95996594,0.251265
2908036d,0.409085
59b96076,0.449695
1b511fe9,0.404960
52e0670a,0.505507
8b045c21,0.371287
d818079e,0.803029
0e359c0e,0.064226
9f68e110,0.026841
2257324c,0.566004
6d5c700c,0.360640
ac3efb70,0.051343
c17b7dbe,0.286577
9cbbe5f8,0.047491
2f7d1ca6,0.376321
2a773c6b,0.575289
4aa51844,0.415208
50414b6c,0.107294
fa708c94,0.730860
4ffb2214,0.338178
f080f2fd,0.374655
7686a991,0.849553
210584fa,0.225256
314a0c60,0.757766
652738be,0.002951
97328fb4,0.049739
1ffc4b1b,0.909336
285775b5,0.732800
fae7c37d,0.668443
95faa6e2,0.562648
2cc92463,0.630340
be0a4884,0.584107
0ec6cc07,0.103238
7addeb4a,0.556353
7078e35a,0.612351
00bb722d,0.141098
fb6d9aaa,0.277614
8739c78f,0.927282
b80307d7,0.104612
d6aba752,0.033951
239e313f,0.094641
71cd2877,0.429950
b870c6ec,0.473780
148f600c,0.140428
f2de5d65,0.636364
9c48afc7,0.016342
888d5190,0.664758
c2d79443,0.340507
07458d5d,0.047851
80eedd13,0.883408
281ec65c,0.090835
2d85da71,0.572305
88e6d0b1,0.256928
b2bd9d8e,0.948306
38a978ce,0.693745
23ff220a,0.445532
db055794,0.443672
e1707308,0.168323
83a3aeef,0.130775
7e15b042,0.435264
0bd24025,0.442956
ffd5b968,0.129752
bbbeb3f3,0.508674
8b8867f6,0.201967
e194338e,0.502811
6f151f1d,0.852009
195dca0c,0.897814
f53d80c7,0.107563
11e40b77,0.775998
68ef9a7b,0.685611
9e71b979,0.139741
468c860e,0.390422
db924274,0.010892
bd440b55,0.009518
00aa3cc0,0.913511
4a12a86b,0.156835
2c6d8b37,0.393200
e3627025,0.475597
be761ffe,0.622263
b0656196,0.049440
ece21805,0.084444
588abb8a,0.005811
6cbbefe2,0.443382
4b8bfbee,0.868930
6e92fb57,0.156899
9a44a5f2,0.063754
4f0b2b92,0.865520
1505b82b,0.336293
7d466bf9,0.627167
576c6542,0.162002
8291657d,0.517454
f511d824,0.747699
4d47c4c7,0.411956
fa54293b,0.790819
01b9a8b1,0.027215
c28c7b2c,0.336802
584ce991,0.700475
f3f4b189,0.531583
7198ab97,0.013288
5e72d0b6,0.531492
f6515d3b,0.408919
8bc9742d,0.282016
22c36469,0.185491
7fcfd569,0.928632
80a85ac1,0.441293
76ba4556,0.324232
bb77bbf5,0.337028
3f73ab1e,0.888066
097e911c,0.061860
e10f4392,0.009779
806d5b36,0.847497
3d39d621,0.004889
fde36964,0.592907
e0f2ae24,0.096135
f6988945,0.201650
3b11719a,0.013872
0deb60e7,0.113449
c0b9e68a,0.000869
3494a0d1,0.389817
acbb9196,0.002714
52986021,0.504781
d544ca63,0.026205
65f12c9d,0.095983
b2481ac9,0.709064
c243a8fa,0.061719
72d75152,0.194992
8bab8f93,0.562311
cd4e72c6,0.104623
650ce31e,0.370248
b7e02cd3,0.969132
31c6cf57,0.327688
a602c92d,0.151578
b00d875e,0.749129
b9fe2749,0.043835
24ec82b4,0.946378
b4e44ab4,0.315666
5cac86aa,0.741521
521c5d2b,0.616368
edc2db0b,0.368630
99042dbf,0.646478
284a1e3b,0.398785
2b162deb,0.404211
7b2d72ff,0.704014
98976b64,0.919839
df369406,0.034455
ba529f7f,0.845220
0ee35685,0.005168
5c9153a7,0.177410
c34bfffa,0.351799
7f2f2bef,0.514904
36b6304f,0.083090
8500f7a8,0.195653
31edcffe,0.156916
b17fc779,0.093194
b1301f39,0.652631
78f1eb1c,0.049979
29fd91a7,0.004555
7fc4ec36,0.709682
6d519a8f,0.477413
b98b48fe,0.798071
00798379,0.789639
b182e233,0.158342
72481332,0.427127
a3dd6b46,0.863049
55e1a2fa,0.002295
ca167f7e,0.382424
a2f6fc60,0.302073
c12ce38d,0.219992
41cc3cf1,0.859180
75d15e82,0.927537
3ea7f47e,0.933651
f78236c5,0.493026
23e4de19,0.740214
46bb840e,0.659348
0163756d,0.189992
760c3340,0.208090
f657d0b3,0.580426
2834e5e7,0.672745
e1c188b9,0.453985
ebc4685b,0.631064
dad4ec14,0.541380
598af27d,0.162907
b4dc7f97,0.368029
720f420d,0.182149
c76d8118,0.017734
b471c603,0.507055
d7f44170,0.108181
c9b9f79f,0.186426
ab4da4fb,0.628963
178aa124,0.019824
8c5d18fd,0.019817
cf2a2fc7,0.005364
2e246f9f,0.316442
2ba7907a,0.362845
f214540a,0.375609
03d3ec95,0.088871
63d2d8ae,0.472723
baaaa0bb,0.725234
156bd669,0.894296
cec57749,0.408955
451cf7a1,0.275984
67ee7a39,0.577570
0e8a2a9a,0.017165
a52e73bd,0.425181
e6ac7aee,0.579761
7a85f62a,0.849891
43a086e4,0.702202
32136d23,0.006092
e7f5ccba,0.450707
58476959,0.358671
8ccec255,0.693399
4b22ad9f,0.378173
a1401886,0.635745
2686bacc,0.057678
2989e2e0,0.831812
b77deb16,0.386468
08493b52,0.233662
23d82bac,0.902623
9ac4b71e,0.529030
e6ddc0f5,0.041473
17832ef4,0.702450
ed60af4f,0.382955
aaa95c59,0.310648
f9a48982,0.048826
316eab1d,0.006456
2a57d8ad,0.478657
6f19f77d,0.750213
8da56219,0.122169
67fb6867,0.897660
ce92720e,0.005479
2893de1d,0.332224
257e9545,0.140467
f3dd39cf,0.214946
5b6ac9d0,0.022733
71d93ab6,0.177319
ba6f3747,0.404001
22c4a251,0.752611
663a0e81,0.621126
006abe61,0.026032
73101c44,0.684305
6532ea43,0.050664
6b212e40,0.658383
ba767a4e,0.743249
b68fda7b,0.826783
8c7e4855,0.171704
6e303b94,0.024172
973c63c0,0.076676
91bc8a61,0.019580
b9d42d7e,0.056434
1e50c3f4,0.929554
e6515685,0.977287
c0d02666,0.021780
420c7bc4,0.527618
35d0788a,0.491848
56f15158,0.148353
f0a0586b,0.461628
ee809167,0.696147
83f5d9e4,0.487763
e897ba70,0.817487
da4f1697,0.236864
6a5c8da8,0.842331
b352e469,0.089708
e7fc4119,0.422424
95906de0,0.247141
f6a9fa75,0.798003
f0e65285,0.155448
00ba1b5a,0.131982
c6452bbc,0.212513
10841913,0.007908
55a784b5,0.002079
37d789ea,0.394166
6e7afade,0.575229
98cf7b29,0.501429
81f2879e,0.024046
6ac9185e,0.134294
37799494,0.153735
37cfb516,0.746287
3999e2a6,0.849981
571a73c4,0.488264
5c946fa7,0.251094
293d4dcf,0.046135
92165d7c,0.882665
4af76897,0.807447
fb33d700,0.122998
86e22626,0.102787
da603904,0.351896
c85e38bf,0.228994
8046c7d3,0.523097
115f4b3c,0.325446
1b513356,0.612391
aeff3630,0.815818
707505e3,0.008572
2494f3db,0.003347
8711f61e,0.914494
381bdd01,0.005586
efc85238,0.238180
ea62c1f2,0.701863
738bc412,0.453301
b6357cd7,0.510794
dcbd2946,0.654457
60d6c35b,0.649696
a66ab78b,0.879394
1a71e92f,0.032545
9adc2c2a,0.437258
00503faa,0.040888
cddbbe52,0.682903
bda9d3f7,0.703498
a3396076,0.041268
f96b8060,0.183919
1f692c31,0.001982
80fc2b4c,0.240007
bcde0042,0.205978
00abc1a2,0.845716
19dd8b45,0.044223
21c789c0,0.118083
47a552ec,0.093772
7817f1f6,0.895009
3a9d0cd3,0.114528
6a461834,0.032172
9bebaa19,0.269973
f1c137fc,0.670801
c10a2b86,0.439534
f7078526,0.574849
ca783374,0.356270
8288ecbc,0.798087
6c8cc252,0.323677
d0d8eac7,0.634048
ca13b8fc,0.714814
b6f813a0,0.047029
a7f9dd0c,0.652302
2b3dce68,0.019577
d3ddf42a,0.849008
ad975bfd,0.601676
d6684c82,0.529623
cff528a7,0.021359
f320ea1f,0.746351
d70f80d8,0.598415
301e2089,0.754985
f2101db5,0.652428
e9609fde,0.140297
6b06f3d4,0.238820
dc5f06a5,0.496845
ad3b1c8d,0.671674
87fa851f,0.514072
edfe0d9e,0.624558
484e7e3f,0.262908
747fc25f,0.009613
06e201c9,0.780854
6a7b7b16,0.195535
76f51088,0.950376
0c6ce303,0.379379
a8750a23,0.159808
005d1a8d,0.937833
7f0be083,0.006421
7a0f2f2f,0.659303
e1f9257f,0.451286
a6fb4681,0.779527
c1c7e9be,0.316718
ac869afa,0.922568
e99c19c1,0.829316
bbef7d99,0.914129
37e2e959,0.334569
cbcaf60b,0.001207
87e7af15,0.840047
343c2321,0.729556
86bceac5,0.271971
4ab48f91,0.822971
5f483683,0.164371
08d13069,0.837268
c35ffbea,0.916880
fe432129,0.161937
f5f77552,0.445937
59eef4b5,0.942084
8a9683f3,0.130233
3469718e,0.237444
403b44fb,0.959034
41b9e7ec,0.027161
41f2ae81,0.006564
f08c166b,0.002007
6b2ff695,0.705069
80896ecf,0.078206
ae4686ff,0.133791
c7f2e193,0.491249
f225df4e,0.088596
c1746a28,0.506224
b784e5eb,0.772449
c3dde492,0.259616
1f8ded3b,0.556823
c94ccf7c,0.019533
cb094c48,0.097750
a3c7ad85,0.006729
50e04b40,0.812323
1e4c051e,0.050597
8988d5d3,0.447091
c642619f,0.187014
c6acb363,0.301339
8be4b652,0.264955
44dca4a2,0.502953
f907ebd5,0.291940
f7dd1654,0.280797
0c758a71,0.864243
f9b8bbb3,0.657108
7c70db2c,0.142040
c8dc61a5,0.561647
85d93789,0.057953
dca344ad,0.820436
af2fbdce,0.146169
8b83889a,0.235936
78dfc07d,0.018337
4e94be53,0.797388
0e817454,0.481704
dfe6fa99,0.158040
3edc1cc0,0.390361
8c6dbe7d,0.908348
bdf32d47,0.611897
2760f741,0.092987
ef55d0c0,0.117230
8fcfa985,0.867359
60161993,0.266989
25ad6a48,0.087187
696f6720,0.009734
04362967,0.796106
5258c583,0.648949
f879fe70,0.286770
2439dfdc,0.020653
ac950d25,0.971840
e6959965,0.170901
19a32064,0.371769
5d50c406,0.096043
dcec8355,0.530262
5c8d42bb,0.553115
51c63020,0.394860
084e91db,0.152134
6b8a360a,0.418681
9472ba7d,0.214807
44a04f77,0.103575
942e9022,0.200184
527e6832,0.049437
9e227218,0.766767
604418cf,0.643828
1cb56f66,0.120091
0c6632d8,0.645288
f4a5d0a4,0.659828
dfdc63d6,0.509308
30aa34b3,0.258214
17e1ddd6,0.863032
d537c796,0.944009
c767fce2,0.009507
b99a21ba,0.162009
ba1b5388,0.291195
cecd5499,0.180215
bb76f9a9,0.267023
65c7d23c,0.019339
ec5777c1,0.007840
5e6863d7,0.818028
d8776c31,0.116082
d2259acc,0.054654
d99d01b1,0.011384
b7baff6a,0.666437
a6bf99c2,0.390056
b01fdaf1,0.320342
dd8ad5ed,0.833450
9cff4ede,0.928316
14ab6ce9,0.148387
d0868f38,0.451642
7351accf,0.374504
8469d948,0.778749
9cc731e6,0.667314
c991b886,0.790197
15c427d5,0.599892
7c7afc5f,0.298622
99cd0a99,0.246974
1d4e77b5,0.738890
ff2d1583,0.417776
1041e785,0.903806
0ce1b293,0.891906
8ba6ac8b,0.442409
7c0d1b8c,0.034549
b8365041,0.018991
844e0e89,0.945243
f9075b74,0.830829
26758b1d,0.028816
c071ddaa,0.399785
e5664562,0.276840
5ab278a3,0.169548
9135a187,0.294069
199b3b1c,0.039789
99772654,0.607886
fefe466b,0.147877
0a0a0a22,0.516552
765bfc2a,0.011974
65c8d6d5,0.641179
cc895cb8,0.729511
73664654,0.283319
b3a8a04e,0.229861
da02c8c5,0.743195
5359feb3,0.137114
72201aa5,0.812427
a0f90d86,0.182691
6636f228,0.259916
505fec03,0.469964
6bc192b8,0.883380
3cf96637,0.047880
8b118095,0.173335
5ee7a2d0,0.172714
777c5dd0,0.045962
fb470e0f,0.649216
3dd51326,0.540070
274ddcfb,0.576596
40e0e281,0.041030
4ee8792b,0.007936
b7073f4b,0.722458
57746572,0.250750
c663ce18,0.186280
8e4a1245,0.398437
61a8d153,0.185074
f542678c,0.137053
b5634a66,0.516673
2f45d195,0.129491
292f4a29,0.001466
1c05dc2a,0.592468
d55bd660,0.333347
f4a5f0d1,0.086937
431c633e,0.654936
f405840f,0.138533
b99f6ab7,0.596869
c5a74119,0.922985
11a31337,0.792960
766b2fed,0.661813
8c4798af,0.357490
85a25590,0.247879
5cc7453a,0.520358
bf6837a6,0.625037
027d40aa,0.430992
fed054e5,0.601346
8caa268c,0.590712
def46fec,0.126987
4b85d4b5,0.541569
20eb4bf0,0.377971
38511b3d,0.176404
f89f4fd5,0.261511
9364c592,0.901455
9dadbf56,0.870652
9f2f6c98,0.010740
a401ce15,0.003567
d4dbb7bc,0.922839
630ce8fc,0.728926
cb11a60d,0.194331
5b401901,0.111147
3db072ff,0.445857
13a62b30,0.563861
af587b12,0.798043
cb657124,0.407778
8fc19121,0.369222
a115756d,0.874342
927737e3,0.015409
756a273b,0.364191
a488956f,0.007110
378606db,0.049904
3e01d989,0.701760
a7831a63,0.023541
7321a6b9,0.107874
c1cb7c8f,0.025954
b2fc2d63,0.921627
131c0fd8,0.002744
03f9ac23,0.564583
23b33e7e,0.344531
1c5a5994,0.668713
f421dd8f,0.218802
cb80fc56,0.620757
d23e670b,0.020694
9eb861ae,0.083604
bcf6e92a,0.076914
0961bca0,0.742397
abf98bd1,0.293914
c17bd57a,0.162398
016a5124,0.373507
f467e65d,0.004309
1fb7792c,0.371265
54ac93c7,0.002211
fc1743ea,0.753214
59f38354,0.870485
24affc51,0.406137
765d7238,0.469866
821b5dfe,0.067078
5b51ab9a,0.465327
6723d8cd,0.745249
226b6db8,0.501291
923d35b6,0.172372
33e97dee,0.834442
aecdac56,0.209504
d55660ed,0.293818
3f5b7972,0.804804
c7913f57,0.621115
1e6d2b43,0.753085
46b2fa10,0.499592
cce54f1a,0.823269
30bc12f5,0.900927
c51afc45,0.010512
6d7f70d5,0.466005
ee91ab54,0.050832
28ab6815,0.051755
1aa1b7f9,0.193969
751314d0,0.923075
2331401b,0.335595
0c392e3f,0.689365
54d448c5,0.009897
a260dcfb,0.738329
fb15f329,0.984433
8ae39645,0.802628
6cd21507,0.237569
4f0dc232,0.572852
b0957592,0.020236
27ac258a,0.783378
9548cb6b,0.126735
f53292ca,0.131037
9d4bd354,0.372925
87e50f45,0.347927
678947ea,0.296941
5cc342c7,0.294359
64b4b92f,0.080310
60c50aa3,0.363774
9a424825,0.287159
e077b520,0.619532
3ee12ffc,0.005033
3face647,0.328947
0e7cae84,0.614571
8dbef7f5,0.390864
6aef926a,0.493492
b0175929,0.008852
fcf0751d,0.532263
5b2373bd,0.204839
bb18d6ef,0.109299
4f3b0838,0.656001
518e7a7e,0.937617
83c64191,0.370218
38599a8c,0.094969
475e772b,0.494530
dd180e4c,0.298432
e3af1bf5,0.533258
d6a485cd,0.793860
af3c091e,0.042175
0ce5e063,0.104676
57b8fe56,0.064693
a4e1f1c4,0.449797
945d3f45,0.317017
9a62a2cc,0.439630
231fadd0,0.959341
f890cc62,0.585466
6ac5eb8d,0.638823
2d89ebf8,0.551382
365d70d2,0.453104
400de3d2,0.620032
9f7ad958,0.050214
287e19f8,0.167824
16c0f215,0.249232
3fefa1f3,0.281652
c5ef001f,0.472553
ddfcc6b1,0.689403
dd844bf3,0.440245
892013d2,0.101065
cde05d3e,0.247356
992a9418,0.838812
53fcfcec,0.230496
9f8d1ff8,0.504611
d75a080c,0.202686
56caf0de,0.665444
a55b7d16,0.449862
fa9492ce,0.374671
144c9f99,0.027624
dcc94dd6,0.374401
f58fb670,0.865839
78241e5f,0.020949
a6c9326c,0.379849
6c791d8f,0.668796
45bff101,0.163887
82b0e16b,0.768379
16826224,0.195180
66d22c69,0.034191
2aa7cc01,0.860538
de847081,0.336912
aeb4a10b,0.204411
c72a3058,0.223975
1c778daa,0.141559
93eeaae1,0.220836
e69e7680,0.323135
97591ef3,0.146626
2eb5ca8f,0.031542
b987621c,0.594757
6cd16cdd,0.387901
edfc7b50,0.929478
1f2cd5e5,0.728757
63328484,0.092698
45faaa16,0.560263
909e1a51,0.343874
e3aa7e37,0.286004
573e4bb0,0.402979
a0f1e6dd,0.509457
bedb4150,0.944471
8dffc2fd,0.112668
f9a2b3fd,0.039882
556ca1d0,0.457915
d9886e3b,0.149548
d02a09c2,0.175415
79c32b2b,0.368652
bfe30556,0.930469
c4fa8451,0.029595
3da2b0ec,0.151662
b27fb3bc,0.002212
c549db7d,0.903727
81375d18,0.016072
cc0a4c2d,0.829360
218d6ec1,0.381667
ce62ef9d,0.320127
99ecb476,0.003777
e43e8110,0.085122
17e5eea0,0.249543
f991c964,0.384803
fe4d781b,0.903629
39173920,0.132678
266a909a,0.791563
832554fe,0.930699
c7597eb8,0.713661
65664217,0.263454
33a6ea60,0.451505
090a04aa,0.006010
86e094f5,0.024024
4d812943,0.804080
a2e1a8d8,0.549248
30af74a7,0.787895
aadff1eb,0.559779
dd9d9a21,0.144248
80535e15,0.539107
562addc3,0.263889
ccc5fdf6,0.195703
6c08394b,0.302154
3611d417,0.593340
2730a9a7,0.693569
87ee6f50,0.238412
41b1d556,0.549248
8cbd0464,0.135899
115ede88,0.794122
32a4759e,0.473592
3e45b0e4,0.752322
66293730,0.853193
89ac5690,0.894746
be0ec8fe,0.443065
f43c7c78,0.058505
ae762a56,0.785020
778b0270,0.157596
8d36092f,0.207755
0e064722,0.016387
9563d4c7,0.565074
733cf593,0.347666
0abd69a7,0.223749
bb38c4e8,0.233720
8b2eac97,0.350927
aec852c9,0.293955
cd6b92a4,0.473957
538a4d38,0.284111
7989134c,0.391350
1fc98713,0.089542
95965fcb,0.252213
a567dd8c,0.892500
5efe35c5,0.217277
33067406,0.304304
313d8e57,0.087660
1c36c858,0.069834
c19ab1e6,0.090417
c4947b2a,0.161244
b3f66953,0.617635
8bdd8496,0.130515
4febdca3,0.902760
8a41ed62,0.402607
d6b6ca61,0.851387
52ced630,0.181683
43a9c683,0.344348
d623e6f9,0.325802
fb7cd74b,0.117669
11c4764d,0.143597
f5f1a311,0.848028
3cd6dd28,0.776420
c155dcb6,0.002473
14e09953,0.019037
24efa36c,0.132957
a2cfe931,0.911188
e3aaf250,0.905697
bd60424c,0.237199
78c39702,0.963436
cd25f264,0.319972
4dd2926a,0.209210
6c34da5f,0.270330
39e598b2,0.616329
714d7c54,0.023986
8986351c,0.019241
782b40b0,0.841463
f5ed3e6c,0.444577
d40b09f6,0.940917
9e5a9cc1,0.166826
2d662772,0.753917
fc226b34,0.051704
b8e9f1c4,0.036026
21e607e2,0.225373
66414b26,0.181264
db5ed1b8,0.588128
d0306d5b,0.115551
819c8178,0.902840
8d0aee2d,0.543477
1f9a7268,0.148216
5d58ad56,0.094435
773b5537,0.087198
e576235c,0.474693
3c62de40,0.914978
a163f4a8,0.021830
f1198dd7,0.005196
4e9b3d7c,0.977984
f9e02c64,0.893690
d93d85fe,0.212981
edd6cae5,0.000778
aa764494,0.004038
2b02decd,0.388715
272558c0,0.210895
462e6cb3,0.020777
9d74f2ca,0.540546
93085817,0.033983
0b5fadf3,0.207033
55499544,0.847683
626cc2e8,0.880561
5c3ca9ed,0.915945
053e4112,0.875431
515ac894,0.103833
94802178,0.767218
59ca07ec,0.365982
1c9dcd7f,0.210991
d1e5eb89,0.279521
4de90ad9,0.157543
1f8d1267,0.599661
8d580e34,0.119304
8bf70c95,0.594757
cc8decf1,0.396095
3ce3d733,0.057818
b6c604da,0.092043
5330879e,0.003766
bc495c69,0.357585
b252cfd1,0.009187
154c1ec1,0.726594
9debef36,0.983702
b85f0ca9,0.551476
9457c74d,0.032729
154bd54f,0.059828
0e1530d8,0.953129
fd083ad5,0.886313
fe8ad320,0.744485
4e9ed740,0.868750
aaabf68d,0.220352
d96b736e,0.322916
c59701d9,0.013089
2eab1c5c,0.873017
88598e79,0.017556
152266ae,0.787608
906ffcd2,0.162207
d7e148f6,0.586293
d8235f63,0.379346
80985fd7,0.027511
8dac29ff,0.329847
cc4890f3,0.867995
7373120e,0.796569
6b420c6d,0.352267
54cd85c6,0.044695
8617be1b,0.637455
0df9818b,0.218163
ab86845f,0.865465
661a8547,0.179019
4bd5eb35,0.477692
eb9e1acc,0.436808
4d47b782,0.057368
b020f20a,0.342959
e7fd2f29,0.708136
a6d7f281,0.370389
45b7ed4e,0.040535
4d8d8b6a,0.863317
5dc7c9d7,0.061344
bfdaf170,0.182686
e3227465,0.228646
fb1dd7a3,0.419017
2902b6c5,0.013147
9e4acf9b,0.888711
ad2a0a07,0.879567
9cb2eca6,0.013398
34492ffb,0.526690
9c1b12f6,0.403686
75c2fec3,0.260625
03837b79,0.385245
5f99f309,0.089260
39db1f79,0.147695
80cebd47,0.060973
00542824,0.008232
ac2c2895,0.331853
c3cc385e,0.964973
fbffa21a,0.150693
af8e517a,0.362079
cfadc57d,0.020535
6338f274,0.342578
4ad5e9f0,0.155673
40677f7e,0.444697
c8588213,0.631372
0e8aaa90,0.585279
b0367c51,0.027515
d924c6ed,0.073865
a1c2cb84,0.211761
84626a3a,0.711112
f9be4a75,0.174107
35f72122,0.060826
77f6f281,0.220702
d15d08e2,0.524455
82062544,0.520210
1843568d,0.135717
9bb8bdd7,0.049465
ae352427,0.533642
28305102,0.500290
4cd036db,0.126913
947a62fb,0.567093
39f9fcf2,0.799672
5b2f2ba2,0.517998
06d8a692,0.709888
90c8c866,0.909136
0df3930f,0.624900
74e81de3,0.883636
c85e200c,0.451006
2bfd17e2,0.197684
8c49a5b7,0.286044
39b4449c,0.845310
a09113e1,0.006664
37e20120,0.945011
